email,label
"Subject: Reminder: Complete Your Profile

Dear User,

We noticed that your profile is incomplete. To get the best experience, please complete your profile by providing the necessary information.

[COMPLETE PROFILE](#)

Best regards,
Profile Management Team",Spam
"Subject: Limited Time Offer: 40% Off on All Furniture!

Dear Valued Customer,

Don't miss our limited time offer of 40% off on all furniture items in our store. Upgrade your home decor today!

[SHOP NOW](#)

Best regards,
Sales Team",Promotion
"Subject: Welcome Aboard!

Dear New Employee,

We are excited to welcome you to our team! Please attend the orientation session next Monday at 9 AM in the conference room.

Best regards,
HR Department",Work
"Subject: Congratulations! You've Won a Gift Card!

Dear Customer,

We are delighted to inform you that you have won a $50 gift card in our recent draw. Click the link below to claim your prize.

[CLAIM NOW](#)

Best regards,
Rewards Team",Promotion
"Subject: Urgent: Update Your Security Question

Dear User,

For your account's security, we request that you update your security question and answer immediately.

[UPDATE SECURITY QUESTION](#)

Best regards,
Security Team",Spam
"Subject: Exclusive Webinar on Project Management

Dear Team,

We are hosting an exclusive webinar on project management best practices next Monday at 10 AM. Please register to attend and enhance your skills.

Best regards,
Training Department",Work
"Subject: System Downtime Notification

Dear Team,

Please be informed that our system will be down for scheduled maintenance from 11 PM to 2 AM tonight. Kindly save all your work and log off before this period.

Best regards,
IT Support Team",Work
"Subject: Invitation to Annual Company Picnic

Dear Team,

We are excited to invite you to our annual company picnic happening next Saturday at the central park. Bring your family and enjoy a day full of fun activities and delicious food. Please RSVP by this Friday.

Best regards,
Event Planning Committee",Social
"Subject: New Feature Update: Improved Dashboard

Dear User,

We are excited to announce a new feature in our application - an improved dashboard with better analytics and user-friendly design. Check it out today!

[EXPLORE NOW](#)

Best regards,
Product Team",Work
"Subject: Urgent: Verify Your Billing Information

Dear User,

To avoid service disruptions, please verify your billing information immediately. Click the link below to proceed.

[VERIFY BILLING](#)

Best regards,
Billing Department",Spam
"Subject: Office Birthday Celebration Next Week

Dear Team,

We are planning a birthday celebration for our colleagues with birthdays in October next week. Join us for cake and refreshments in the break room at 4 PM.

Best regards,
Office Events Team",Social
"Subject: Job Application Received

Dear Applicant,

Thank you for applying for the position at our company. We have received your application and will review it shortly. We will contact you if you are shortlisted for an interview.

Best regards,
Recruitment Team",Work
"Subject: Friendly Reminder: Office Cleanup Day

Dear Team,

Just a reminder that this Friday is our office cleanup day. Let's all pitch in to keep our workspace neat and tidy. Please make sure to clear your desks and common areas by the end of the day.

Best regards,
Office Management Team",Work
"Subject: Free Trial Expiring Soon

Dear User,

Your free trial period is ending in 3 days. Upgrade now to continue enjoying our premium features without interruption.

[UPGRADE NOW](#)

Best regards,
Support Team",Spam
"Subject: Join Us for a Team Movie Night!

Hi Team,

We are excited to announce a team movie night this Friday at 6 PM in the office lounge. Popcorn and drinks will be provided. Come and enjoy a fun evening with your colleagues. Please RSVP by Thursday.

Best,
Entertainment Committee",Social
"Subject: Immediate Action Required: Update Your Payment Method

Dear User,

We noticed an issue with your recent payment. Please update your payment method to avoid any interruptions in service.

[UPDATE PAYMENT](#)

Best regards,
Billing Support Team",Spam
"Subject: Invitation to Team Building Workshop

Dear Team,

We are excited to invite you to our annual team-building workshop next Thursday. It's a great opportunity to strengthen our collaboration and communication skills. Please RSVP by this Monday.

Best regards,
HR Team",Work
"Subject: Weekly Team Sync-Up

Dear Team,

This is a reminder for our weekly sync-up meeting this Friday at 10 AM. Please come prepared with your status updates and any blockers you may need help with.

Best regards,
Project Manager",Work
"Subject: Action Required: Confirm Your Email Address

Dear User,

Please confirm your email address to complete your registration process. Click the link below to verify.

[CONFIRM EMAIL](#)

Best regards,
Registration Team",Spam
"Subject: Last Chance: 50% Off on All Electronics!

Dear Valued Customer,

Our biggest sale of the year is ending soon! Enjoy 50% off on all electronics items available in our store. Hurry, offer ends tonight!

[SHOP NOW](#)

Best regards,
Sales Team",Promotion
"Subject: Action Required: Verify Your Account

Dear User,

To ensure the security of your account, please verify your account information immediately. Click the link below to proceed.

[VERIFY ACCOUNT](#)

Best regards,
Security Team",Spam
